filepath,label,video_id
data\processed\final\dysarthria\mmSBAIRqbes_seg_093.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_094.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_095.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_096.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_097.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_098.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_099.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_100.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_101.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_102.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_103.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_104.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_105.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_106.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_107.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_108.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_109.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_110.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_111.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_112.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_113.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_114.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_115.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_116.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_118.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_119.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_120.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_121.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_122.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_123.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_124.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_125.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_126.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_127.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_128.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_129.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_130.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_132.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_135.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_136.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_137.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_138.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_139.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_140.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_141.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_142.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_145.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_147.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_148.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_149.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_150.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_152.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_153.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_154.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_155.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_156.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_157.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_158.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_159.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_160.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_161.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_162.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_163.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_164.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_165.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_166.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_168.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_169.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_170.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_172.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_173.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_177.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_178.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_179.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_180.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_181.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_182.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_183.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_185.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_187.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_189.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_190.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_191.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_192.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_193.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_194.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_195.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_196.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_197.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_198.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_199.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_200.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_201.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_202.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_203.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_204.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_205.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_207.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_208.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_209.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_210.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_211.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_212.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_214.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_216.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_217.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_218.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_219.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_220.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_221.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_222.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_223.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_224.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_225.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_226.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_227.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_228.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_229.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_230.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_231.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_232.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_233.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_234.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\PZix1F6Gygk_seg_002.wav,dysarthria,PZix1F6Gygk
data\processed\final\dysarthria\PZix1F6Gygk_seg_003.wav,dysarthria,PZix1F6Gygk
data\processed\final\dysarthria\PZix1F6Gygk_seg_005.wav,dysarthria,PZix1F6Gygk
data\processed\final\dysarthria\PZix1F6Gygk_seg_021.wav,dysarthria,PZix1F6Gygk
data\processed\final\dysarthria\PZix1F6Gygk_seg_022.wav,dysarthria,PZix1F6Gygk
data\processed\final\dysarthria\PZix1F6Gygk_seg_023.wav,dysarthria,PZix1F6Gygk
data\processed\final\dysarthria\PZix1F6Gygk_seg_024.wav,dysarthria,PZix1F6Gygk
data\processed\final\dysarthria\PZix1F6Gygk_seg_025.wav,dysarthria,PZix1F6Gygk
data\processed\final\dysarthria\PZix1F6Gygk_seg_026.wav,dysarthria,PZix1F6Gygk
data\processed\final\dysarthria\PZix1F6Gygk_seg_027.wav,dysarthria,PZix1F6Gygk
data\processed\final\dysarthria\PZix1F6Gygk_seg_028.wav,dysarthria,PZix1F6Gygk
data\processed\final\dysarthria\PZix1F6Gygk_seg_029.wav,dysarthria,PZix1F6Gygk
data\processed\final\dysarthria\PZix1F6Gygk_seg_030.wav,dysarthria,PZix1F6Gygk
data\processed\final\dysarthria\PZix1F6Gygk_seg_031.wav,dysarthria,PZix1F6Gygk
data\processed\final\dysarthria\PZix1F6Gygk_seg_032.wav,dysarthria,PZix1F6Gygk
data\processed\final\dysarthria\PZix1F6Gygk_seg_033.wav,dysarthria,PZix1F6Gygk
data\processed\final\dysarthria\SriryvkbU9c_seg_015.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_016.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_017.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_018.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_019.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_024.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_025.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_026.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_027.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_030.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_031.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_032.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_038.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_041.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_049.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_056.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_057.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_058.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_059.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_060.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_061.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_062.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_067.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_067__too_quiet.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_068.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_069.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_070.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_071.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_072.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_073.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_074.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_078.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_079.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_080.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\SriryvkbU9c_seg_081.wav,dysarthria,SriryvkbU9c
data\processed\final\dysarthria\xB9NgPZSQFA_seg_004.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_005.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_006.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_020.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_023.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_026.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_030.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_033.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_036.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_038.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_043.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_050.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_053.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_054.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_055.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_058.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_059.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_060.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_063.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_064.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_065.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_066.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_067.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_068.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_069.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_070.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_071.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_072.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_073.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\xB9NgPZSQFA_seg_074.wav,dysarthria,xB9NgPZSQFA
data\processed\final\dysarthria\_L9k0VnQAV8_seg_000.wav,dysarthria,_L9k0VnQAV8
data\processed\final\dysarthria\_L9k0VnQAV8_seg_001.wav,dysarthria,_L9k0VnQAV8
data\processed\final\dysarthria\_L9k0VnQAV8_seg_002.wav,dysarthria,_L9k0VnQAV8
data\processed\final\dysarthria\_L9k0VnQAV8_seg_003.wav,dysarthria,_L9k0VnQAV8
data\processed\final\dysarthria\_L9k0VnQAV8_seg_005.wav,dysarthria,_L9k0VnQAV8
data\processed\final\dysarthria\_L9k0VnQAV8_seg_006.wav,dysarthria,_L9k0VnQAV8
data\processed\final\dysarthria\_L9k0VnQAV8_seg_008.wav,dysarthria,_L9k0VnQAV8
